order_id,customer_id,order_date,total_amount,status
O2066,C0314,2025-12-28 04:15:00,623.02,completed
O2067,C0314,2026-04-05 16:01:00,200.94,completed
O2068,C0317,2026-01-08 20:25:00,41.51,completed
O2069,C0317,2026-01-15 18:03:00,788.96,completed
O2070,C0317,2026-03-28 23:13:00,310.31,completed
O2071,C0318,2025-06-09 21:58:00,85.68,completed
O2072,C0318,2025-06-29 00:47:00,42.84,completed
O2073,C0318,2025-10-28 02:20:00,316.76,completed
O2074,C0318,2025-11-16 14:47:00,21.42,completed
O2075,C0318,2025-12-10 21:50:00,1040.47,cancelled
O2076,C0318,2026-01-06 02:02:00,185.64,completed
O2077,C0318,2026-04-24 10:50:00,435.08,completed
O2078,C0319,2025-11-15 13:35:00,109.84,completed
O2079,C0319,2026-03-25 18:32:00,134.01,completed
O2080,C0320,2026-01-08 07:12:00,341.15,completed
O2081,C0320,2026-01-27 06:48:00,53.52,completed
O2082,C0320,2026-02-18 21:21:00,21.42,completed
O2083,C0320,2026-03-23 16:31:00,302.26,completed
O2084,C0321,2026-02-27 06:46:00,52.19,completed
O2085,C0322,2025-06-02 18:07:00,100.81,completed
O2086,C0322,2025-07-15 08:22:00,54.92,completed
O2087,C0322,2025-07-30 12:14:00,126.66,completed
O2088,C0322,2025-11-09 23:22:00,1064.36,completed
O2089,C0322,2026-01-05 00:07:00,317.15,completed
O2090,C0324,2025-12-18 18:10:00,109.02,returned
O2092,C0324,2026-02-19 05:13:00,922.23,cancelled
O2093,C0324,2026-03-29 14:35:00,150.2,completed
O2094,C0324,2026-04-07 00:56:00,1002.33,completed
O2095,C0325,2025-06-24 20:20:00,103.9,processing
O2096,C0325,2025-07-16 08:15:00,303.46,completed
O2097,C0325,2025-08-15 10:05:00,21.91,completed
O2098,C0325,2025-08-31 21:05:00,73.56,completed
O2099,C0325,2025-11-02 21:01:00,141.62,processing
O2100,C0326,2025-01-28 00:24:00,459.43,completed
O2101,C0326,2025-02-20 05:20:00,503.4,completed
O2102,C0326,2025-02-25 06:49:00,45.29,completed
O2103,C0326,2025-03-30 20:41:00,177.7,returned
O2104,C0326,2025-04-05 05:53:00,107.15,cancelled
O2105,C0326,2025-06-30 23:11:00,217.23,completed
O2106,C0326,2025-07-20 12:15:00,1107.73,completed
O2107,C0326,2025-07-25 21:35:00,125.36,completed
O2108,C0326,2025-08-24 02:53:00,339.48,completed
O2109,C0326,2025-09-25 08:49:00,799.47,completed
O2110,C0326,2025-11-02 23:08:00,242.84,processing
O2111,C0326,2025-11-09 15:21:00,2037.06,completed
O2112,C0326,2025-12-05 15:55:00,93.94,completed
O2113,C0326,2025-12-22 07:12:00,31.85,completed
O2114,C0326,2026-03-14 15:33:00,64.64,completed
O2115,C0328,2025-04-12 01:48:00,148.91,completed
O2116,C0328,2025-06-10 20:50:00,187.88,completed
O2118,C0328,2025-11-27 16:47:00,1111.31,completed
O2119,C0328,2026-03-06 19:06:00,415.01,returned
O2120,C0328,2026-03-28 06:42:00,52.38,completed
O2121,C0330,2025-04-10 03:42:00,337.72,completed
O2122,C0330,2025-05-06 19:04:00,89.0,completed
O2123,C0330,2025-08-05 17:16:00,331.52,completed
O2124,C0330,2025-10-19 21:46:00,131.94,completed
O2125,C0330,2026-04-07 02:56:00,996.23,completed
O2126,C0333,2025-08-20 06:28:00,65.0,completed
O2127,C0334,2026-01-18 10:41:00,140.0,completed
O2128,C0334,2026-02-04 08:35:00,129.82,completed
O2129,C0334,2026-03-02 01:47:00,1115.85,completed
O2130,C0334,2026-04-06 13:27:00,37.56,returned
O2131,C0335,2025-08-11 22:32:00,45.01,completed
O2132,C0335,2025-10-15 14:18:00,21.91,completed
O2133,C0335,2026-03-23 06:22:00,320.25,completed
O2134,C0337,2026-01-01 12:47:00,313.52,completed
O2135,C0337,2026-02-19 01:37:00,57.76,completed
O2136,C0337,2026-03-30 06:07:00,93.94,completed
O2137,C0338,2025-05-23 20:28:00,397.27,completed
O2138,C0338,2025-07-05 10:02:00,56.79,completed
O2139,C0338,2025-07-30 07:56:00,109.84,completed
O2140,C0338,2026-03-22 17:28:00,95.1,processing
O2141,C0340,2025-07-11 07:31:00,93.94,completed
O2142,C0340,2025-09-01 18:07:00,12.78,completed
O2143,C0340,2026-02-09 19:00:00,33.49,completed
O2144,C0343,2025-06-29 00:03:00,56.79,completed
O2145,C0343,2025-08-16 09:20:00,237.58,returned
O2146,C0343,2026-01-02 10:13:00,277.86,completed
O2147,C0343,2026-02-03 03:01:00,407.69,completed
O2148,C0344,2025-04-13 06:53:00,196.78,completed
O2149,C0344,2025-07-31 10:51:00,87.6,completed
O2150,C0344,2025-08-11 00:14:00,242.84,completed
O2151,C0344,2025-10-13 03:07:00,979.32,completed
O2152,C0344,2026-02-11 09:48:00,114.88,completed
O2153,C0345,2025-05-31 13:00:00,242.84,completed
O2154,C0345,2025-06-26 12:53:00,12.02,completed
O2156,C0345,2025-09-04 02:58:00,166.44,completed
O2157,C0345,2025-12-16 12:12:00,356.53,completed
O2160,C0345,2026-03-29 21:21:00,209.13,completed
O2161,C0345,2026-04-14 10:24:00,291.3,completed
O2162,C0347,2025-11-02 04:55:00,311.79,completed
O2163,C0347,2026-02-17 09:02:00,220.03,cancelled
O2164,C0347,2026-03-18 20:22:00,130.54,completed
O2165,C0347,2026-04-14 21:26:00,93.94,completed
O2166,C0348,2025-04-18 15:12:00,91.12,completed
O2167,C0348,2025-05-14 01:50:00,59.69,completed
O2168,C0348,2025-05-29 15:00:00,45.29,completed
O2169,C0348,2025-07-02 00:34:00,475.16,completed
O2170,C0348,2025-12-13 06:40:00,95.1,completed
O2171,C0348,2026-03-04 00:31:00,261.99,completed
O2173,C0349,2025-11-14 13:38:00,186.71,completed
O2174,C0349,2026-04-16 22:24:00,302.17,cancelled
O2175,C0350,2025-10-01 14:49:00,120.58,completed
O2176,C0350,2025-10-31 20:33:00,364.74,completed
O2177,C0351,2025-12-24 19:55:00,21.91,completed
O2178,C0351,2026-01-28 13:20:00,1112.4,completed
O2179,C0351,2026-03-08 22:21:00,458.32,completed
O2180,C0352,2025-12-24 16:53:00,68.9,completed
O2181,C0352,2026-01-28 13:33:00,105.24,completed
O2182,C0353,2025-10-22 16:38:00,184.75,completed
O2183,C0353,2026-01-15 06:53:00,102.96,completed
O2184,C0353,2026-03-17 17:32:00,245.15,completed
O2185,C0353,2026-04-01 18:21:00,131.76,completed
O2187,C0355,2025-07-06 05:33:00,225.3,cancelled
O2188,C0355,2025-07-23 12:29:00,21.91,completed
O2189,C0355,2025-08-30 22:50:00,93.94,completed
O2190,C0355,2026-02-06 11:14:00,392.15,completed
O2191,C0355,2026-04-18 11:02:00,310.55,cancelled
O2193,C0356,2025-05-23 23:21:00,1007.48,cancelled
O2194,C0356,2025-07-03 10:36:00,91.12,completed
O2195,C0356,2025-08-24 16:38:00,87.6,completed
O2196,C0356,2025-11-09 22:00:00,527.32,completed
O2197,C0356,2025-11-25 23:56:00,33.49,completed
O2198,C0356,2026-01-24 13:40:00,187.85,completed
O2199,C0356,2026-02-07 06:43:00,110.26,completed
O2200,C0356,2026-04-09 22:38:00,151.89,completed
O2201,C0357,2025-12-13 06:10:00,253.95,completed
O2202,C0357,2026-01-08 23:30:00,245.64,completed
O2203,C0357,2026-02-13 12:39:00,121.62,completed
O2204,C0357,2026-03-19 11:09:00,65.95,completed
O2205,C0358,2025-11-22 06:15:00,91.12,completed
O2206,C0358,2026-02-05 05:40:00,39.98,completed
O2207,C0359,2026-01-18 16:37:00,68.9,completed
O2208,C0359,2026-02-07 21:06:00,68.9,completed
O2209,C0360,2026-01-20 06:28:00,349.93,completed
O2210,C0361,2025-05-13 05:20:00,111.13,completed
O2211,C0361,2025-07-21 04:40:00,93.94,completed
O2212,C0361,2025-08-01 06:00:00,52.19,cancelled
O2213,C0361,2025-08-30 09:30:00,152.86,completed
O2214,C0361,2025-11-28 07:12:00,21.42,cancelled
O2215,C0361,2025-12-22 08:41:00,150.2,processing
O2216,C0362,2025-08-29 10:26:00,371.52,completed
O2217,C0362,2025-09-13 04:58:00,87.6,completed
O2218,C0362,2025-12-03 16:40:00,74.69,returned
O2219,C0362,2026-02-16 14:17:00,464.82,completed
O2220,C0363,2025-10-04 01:47:00,135.64,completed
O2221,C0363,2025-10-25 04:46:00,347.99,completed
O2222,C0363,2025-12-05 21:20:00,91.12,completed
O2223,C0363,2025-12-24 22:31:00,105.24,processing
O2225,C0363,2026-04-03 12:24:00,54.92,completed
O2227,C0364,2025-07-25 15:44:00,162.98,returned
O2228,C0366,2025-04-29 09:16:00,182.65,completed
O2229,C0366,2025-05-24 16:59:00,340.6,cancelled
O2230,C0366,2025-07-05 19:40:00,187.61,completed
O2231,C0366,2025-09-04 15:13:00,92.62,completed
O2232,C0366,2025-12-26 14:03:00,184.71,completed
O2233,C0367,2025-08-12 19:22:00,18.18,completed
O2234,C0367,2025-09-08 18:10:00,2047.71,completed
O2235,C0367,2025-10-01 21:33:00,1013.69,processing
O2236,C0367,2025-11-14 03:35:00,64.54,cancelled
O2237,C0367,2025-11-20 23:37:00,54.92,completed
O2238,C0367,2026-02-02 12:13:00,97.91,completed
O2239,C0367,2026-02-12 10:42:00,111.74,completed
O2240,C0367,2026-04-09 09:11:00,243.24,completed
O2241,C0368,2026-01-13 16:19:00,188.85,completed
O2242,C0368,2026-01-24 15:23:00,135.03,cancelled
O2243,C0368,2026-04-03 14:11:00,45.29,completed
O2244,C0368,2026-04-17 18:10:00,21.42,completed
O2245,C0369,2026-01-18 02:04:00,64.54,completed
O2246,C0369,2026-03-16 19:50:00,287.07,completed
O2247,C0370,2025-12-13 01:11:00,297.32,completed
O2248,C0370,2026-01-07 21:38:00,70.0,completed
O2249,C0370,2026-03-27 15:31:00,87.6,cancelled
O2250,C0371,2025-11-24 10:46:00,25.84,completed
O2251,C0371,2025-12-22 12:11:00,163.77,cancelled
O2252,C0371,2026-02-24 14:15:00,267.65,completed
O2253,C0371,2026-03-26 08:18:00,43.82,completed
O2255,C0374,2025-09-06 14:29:00,1366.17,returned
O2257,C0374,2025-12-11 08:33:00,134.29,processing
O2259,C0374,2026-03-01 06:15:00,24.04,completed
O2260,C0374,2026-04-10 06:38:00,115.01,completed
O2261,C0375,2025-07-16 07:08:00,160.81,completed
O2262,C0375,2025-09-08 09:36:00,493.05,completed
O2263,C0375,2025-10-19 06:10:00,230.73,completed
O2264,C0375,2025-11-07 08:27:00,121.75,completed
O2265,C0375,2025-11-30 00:42:00,87.6,completed
O2266,C0375,2026-01-02 16:18:00,65.0,completed
O2267,C0375,2026-01-25 22:41:00,122.89,completed
O2268,C0375,2026-02-22 05:21:00,995.46,completed
O2269,C0375,2026-03-03 10:50:00,168.55,completed
O2270,C0375,2026-03-21 22:49:00,464.25,completed
O2271,C0376,2025-12-09 08:22:00,248.53,completed
O2272,C0376,2026-03-28 04:37:00,337.16,completed
O2273,C0376,2026-04-21 02:03:00,27.96,completed
O2274,C0377,2026-02-20 13:24:00,92.82,completed
O2275,C0377,2026-03-06 03:13:00,95.1,completed
O2276,C0379,2025-05-26 07:38:00,817.52,cancelled
O2277,C0379,2025-06-24 15:26:00,20.94,returned
O2278,C0379,2025-08-04 23:33:00,18.18,completed
O2279,C0379,2025-09-28 16:37:00,158.73,completed
O2280,C0379,2025-11-04 19:18:00,90.84,completed
O2281,C0379,2025-12-05 03:22:00,41.51,completed
O2282,C0379,2026-02-06 03:33:00,55.21,completed
O2283,C0379,2026-02-16 04:05:00,402.91,completed
O2284,C0379,2026-03-07 16:32:00,247.51,completed
O2285,C0379,2026-03-26 17:18:00,70.0,cancelled
O2286,C0380,2025-05-11 00:38:00,3090.76,completed
O2287,C0380,2025-05-30 05:28:00,101.02,cancelled
O2288,C0380,2025-06-25 12:42:00,187.88,completed
O2289,C0380,2025-08-07 02:46:00,262.99,completed
O2291,C0380,2026-01-31 03:26:00,147.57,completed
O2292,C0380,2026-03-26 04:23:00,167.98,completed
O2293,C0380,2026-04-22 12:27:00,54.92,completed
O2294,C0381,2025-12-09 15:16:00,216.83,cancelled
O2295,C0381,2026-01-07 04:41:00,990.16,cancelled
O2296,C0382,2026-01-11 15:57:00,257.1,completed
O2298,C0384,2025-10-07 14:58:00,296.9,returned
O2299,C0385,2025-06-22 03:37:00,156.12,completed
O2300,C0385,2025-07-30 00:12:00,132.32,returned
O2301,C0385,2025-11-12 08:13:00,150.2,cancelled
O2302,C0385,2025-12-15 00:13:00,231.49,completed
O2303,C0385,2026-02-26 02:38:00,167.72,completed
O2305,C0386,2025-02-19 02:20:00,41.51,completed
O2306,C0387,2026-03-09 14:26:00,75.1,completed
O2308,C0389,2025-11-04 05:48:00,190.78,completed
O2309,C0389,2025-12-16 07:29:00,310.54,completed
O2310,C0389,2026-04-08 22:59:00,125.16,completed
O2311,C0390,2025-10-13 13:56:00,319.07,completed
O2312,C0390,2025-11-01 04:04:00,25.84,completed
O2313,C0390,2026-01-15 08:33:00,54.92,completed
O2314,C0390,2026-03-28 12:40:00,312.62,completed
O2315,C0390,2026-04-15 05:39:00,92.48,completed
O2316,C0391,2025-03-15 01:00:00,168.38,cancelled
O2317,C0392,2025-10-10 16:02:00,112.66,completed
O2318,C0392,2025-12-18 13:22:00,55.21,completed
O2319,C0392,2026-01-05 09:07:00,221.86,completed
O2320,C0392,2026-03-04 20:19:00,259.0,completed
O2321,C0393,2025-07-29 01:29:00,151.25,completed
O2323,C0395,2025-05-25 13:08:00,1125.42,completed
O2324,C0396,2025-01-11 20:36:00,24.8,returned
O2325,C0397,2025-04-14 23:14:00,118.52,completed
O2326,C0397,2025-05-04 09:37:00,68.9,completed
O2327,C0397,2025-05-29 02:30:00,322.21,completed
O2328,C0397,2025-07-11 14:54:00,182.48,processing
O2329,C0397,2025-08-09 10:23:00,12.78,completed
O2330,C0397,2025-09-09 10:19:00,76.63,completed
O2331,C0397,2025-10-26 19:49:00,300.73,completed
O2332,C0397,2026-04-25 02:10:00,178.53,completed
O2333,C0398,2025-05-27 07:11:00,512.72,completed
O2334,C0398,2025-06-23 18:33:00,109.95,cancelled
O2335,C0398,2025-07-02 18:30:00,189.68,processing
O2336,C0398,2025-08-04 23:37:00,20.94,completed
O2337,C0398,2025-10-13 13:47:00,58.5,completed
O2338,C0398,2025-11-23 06:06:00,189.92,completed
O2339,C0398,2025-12-30 16:21:00,86.77,completed
O2340,C0398,2026-02-28 05:19:00,45.51,completed
O2341,C0398,2026-03-30 15:49:00,244.51,cancelled
O2342,C0398,2026-04-20 13:41:00,255.64,completed
O2343,C0399,2025-10-31 19:33:00,113.58,completed
O2344,C0399,2025-12-25 07:27:00,101.58,completed
O2345,C0399,2026-01-17 17:20:00,31.85,completed
O2346,C0399,2026-02-18 06:45:00,135.67,completed
O2347,C0399,2026-04-09 21:41:00,150.2,completed
O2348,C0400,2025-04-29 02:52:00,41.51,completed
O2349,C0400,2025-08-14 11:19:00,100.77,completed
O2350,C0400,2025-10-26 04:33:00,12.78,completed
O2351,C0400,2026-01-20 02:56:00,150.37,completed
O2352,C0400,2026-03-30 11:42:00,12.02,completed
O2353,C0401,2025-05-23 05:02:00,89.0,completed
O2354,C0401,2025-05-30 10:07:00,21.91,completed
O2355,C0401,2025-08-01 15:07:00,46.78,returned
O2356,C0401,2025-11-22 06:11:00,92.62,processing
O2357,C0401,2026-02-14 12:55:00,230.73,completed
O2359,C0401,2026-04-12 18:16:00,115.26,completed
O2360,C0402,2026-01-23 02:16:00,27.96,completed
O2361,C0404,2025-07-19 18:08:00,93.94,completed
O2362,C0404,2025-08-27 14:06:00,329.62,completed
O2363,C0404,2025-09-19 11:12:00,125.33,completed
O2364,C0404,2025-10-28 16:01:00,115.52,completed
O2365,C0404,2026-02-14 03:21:00,41.51,completed
O2366,C0404,2026-04-16 03:25:00,113.58,completed
O2367,C0405,2025-07-09 17:57:00,12.02,returned
O2369,C0406,2025-06-01 10:36:00,70.0,completed
O2370,C0407,2025-10-08 00:36:00,699.04,completed
O2371,C0407,2025-10-29 09:47:00,1035.4,completed
O2372,C0408,2025-07-14 00:56:00,219.09,returned
O2373,C0408,2025-07-24 10:15:00,178.58,completed
O2374,C0413,2026-02-25 07:35:00,944.79,completed
O2375,C0413,2026-04-07 11:19:00,306.04,completed
O2376,C0414,2025-12-27 16:49:00,320.25,completed
O2377,C0418,2025-10-02 07:20:00,18.18,completed
O2378,C0418,2025-10-29 20:20:00,97.96,completed
O2379,C0418,2026-01-10 17:08:00,105.24,completed
O2380,C0418,2026-01-23 17:11:00,142.52,completed
O2381,C0418,2026-04-20 20:56:00,87.6,cancelled
O2382,C0420,2025-04-08 20:56:00,997.41,completed
O2383,C0420,2025-10-17 01:07:00,142.56,completed
O2384,C0420,2025-11-21 19:33:00,33.72,completed
O2385,C0420,2026-02-02 06:16:00,182.46,completed
O2388,C0423,2025-10-30 14:35:00,82.02,completed
O2389,C0423,2025-12-22 12:34:00,83.18,completed
O2390,C0423,2026-01-13 15:00:00,2012.47,completed
O2391,C0423,2026-02-23 18:58:00,54.92,completed
O2392,C0423,2026-04-17 03:36:00,1030.2,completed
O2393,C0424,2025-11-21 00:16:00,121.62,completed
O2394,C0424,2026-04-27 20:20:00,90.28,completed
O2395,C0425,2026-01-03 00:52:00,103.06,completed
O2396,C0425,2026-02-06 00:22:00,556.28,completed
O2397,C0425,2026-02-26 22:58:00,276.64,returned
O2398,C0426,2025-10-16 12:31:00,327.82,completed
O2399,C0426,2026-01-06 06:47:00,43.82,completed
O2400,C0426,2026-04-15 08:37:00,259.67,completed
O2401,C0427,2025-09-05 22:49:00,83.02,completed
O2402,C0427,2025-10-08 05:27:00,20.94,completed
O2403,C0427,2025-12-27 18:42:00,108.49,completed
O2404,C0427,2026-02-15 00:13:00,55.21,completed
O2405,C0427,2026-04-01 11:58:00,70.0,completed
O2406,C0427,2026-04-26 22:49:00,178.98,returned
O2408,C0429,2025-08-11 10:22:00,299.88,completed
O2409,C0429,2025-09-12 02:26:00,117.19,completed
O2411,C0429,2025-10-30 07:51:00,41.88,completed
O2412,C0429,2026-03-01 07:23:00,114.21,completed
O2413,C0430,2025-10-11 03:34:00,109.9,completed
O2415,C0430,2026-01-25 14:30:00,111.51,completed
O2416,C0430,2026-03-10 18:17:00,91.12,completed
O2417,C0431,2025-08-02 12:27:00,33.49,completed
O2418,C0431,2025-08-26 16:01:00,75.12,completed
O2419,C0431,2025-09-16 04:04:00,87.88,completed
O2420,C0431,2025-12-16 04:12:00,25.84,completed
O2421,C0431,2026-01-21 12:14:00,285.3,completed
O2422,C0432,2025-08-16 20:24:00,122.89,cancelled
O2423,C0432,2025-09-20 19:59:00,41.51,completed
O2424,C0432,2026-02-23 02:30:00,267.01,completed
O2425,C0432,2026-03-22 05:15:00,105.24,processing
O2426,C0433,2025-12-19 00:51:00,12.78,completed
O2427,C0433,2025-12-24 19:16:00,52.19,completed
O2428,C0433,2026-04-21 12:25:00,93.7,completed
O2429,C0434,2025-05-12 06:03:00,1264.7,completed
O2431,C0434,2026-01-03 04:37:00,38.7,completed
O2432,C0434,2026-02-08 04:43:00,2307.39,completed
O2433,C0434,2026-04-22 16:47:00,211.49,completed
O2435,C0435,2025-06-06 13:14:00,230.07,completed
O2436,C0435,2025-09-16 13:54:00,36.36,completed
O2437,C0435,2026-01-11 05:32:00,81.17,completed
O2438,C0435,2026-02-24 09:05:00,340.32,completed
O2439,C0435,2026-03-21 05:43:00,43.82,completed
O2440,C0436,2025-05-06 04:32:00,505.28,completed
O2441,C0436,2025-11-04 02:58:00,91.12,processing
O2442,C0436,2025-11-29 21:52:00,540.11,completed
O2444,C0437,2025-08-25 04:36:00,20.94,cancelled
O2445,C0437,2025-10-24 19:14:00,324.39,completed
O2446,C0437,2025-12-05 09:21:00,242.23,completed
O2447,C0437,2026-01-07 15:05:00,150.37,completed
O2448,C0437,2026-03-02 03:07:00,115.81,completed
O2449,C0437,2026-04-21 23:11:00,306.06,returned
O2450,C0438,2026-01-11 08:25:00,38.7,completed
O2451,C0438,2026-03-14 03:03:00,91.12,completed
O2452,C0438,2026-04-05 02:24:00,59.26,completed
O2453,C0439,2025-07-28 03:37:00,215.71,cancelled
O2454,C0439,2025-09-11 10:03:00,1182.22,completed
O2455,C0439,2025-10-20 21:39:00,244.11,completed
O2459,C0439,2026-02-27 17:15:00,346.07,cancelled
O2460,C0439,2026-04-04 21:12:00,65.0,completed
O2461,C0440,2026-03-18 10:34:00,128.16,completed
O2463,C0440,2026-04-19 05:26:00,171.39,completed
O2464,C0441,2026-03-21 23:10:00,27.96,completed
O2465,C0443,2025-06-18 14:44:00,146.04,completed
O2466,C0443,2025-08-03 03:39:00,210.39,completed
O2467,C0443,2025-12-10 00:48:00,143.74,processing
O2468,C0443,2026-01-24 22:47:00,75.6,completed
O2469,C0443,2026-02-08 04:26:00,153.54,processing
O2471,C0446,2025-10-28 19:16:00,1240.38,completed
O2472,C0448,2025-04-19 05:25:00,151.89,completed
O2473,C0448,2025-08-30 12:54:00,20.94,completed
O2474,C0448,2025-10-03 01:41:00,55.62,returned
O2475,C0448,2025-11-07 19:32:00,151.78,completed
O2476,C0448,2026-02-03 05:23:00,140.0,completed
O2477,C0448,2026-02-14 13:10:00,145.9,completed
O2478,C0448,2026-03-04 17:55:00,33.49,completed
O2479,C0448,2026-03-15 06:57:00,129.92,processing
O2480,C0448,2026-04-20 02:26:00,38.7,completed
O2481,C0449,2025-09-10 22:00:00,357.03,completed
O2482,C0451,2025-06-25 16:33:00,140.0,completed
O2483,C0452,2025-05-31 18:23:00,1133.85,completed
O2484,C0452,2025-08-05 08:24:00,76.37,completed
O2485,C0452,2025-09-17 06:23:00,110.42,completed
O2486,C0452,2025-12-11 11:53:00,232.96,completed
O2487,C0452,2025-12-29 18:47:00,45.29,completed
O2488,C0452,2026-04-07 23:46:00,70.0,completed
O2489,C0455,2025-09-26 22:02:00,63.7,completed
O2490,C0455,2025-12-24 10:14:00,768.58,completed
O2491,C0455,2026-02-07 23:28:00,45.29,completed
O2492,C0455,2026-03-08 23:56:00,119.6,completed
O2493,C0455,2026-04-09 04:27:00,1990.92,completed
O2494,C0455,2026-04-27 12:38:00,207.07,completed
O2495,C0456,2025-04-14 15:46:00,276.34,cancelled
O2496,C0456,2025-05-29 17:52:00,117.62,completed
O2497,C0456,2025-07-02 01:47:00,869.47,completed
O2498,C0456,2026-02-07 09:37:00,197.18,completed
O2499,C0456,2026-04-04 14:52:00,177.78,completed
O2500,C0457,2025-11-01 07:46:00,182.24,completed
O2501,C0457,2026-02-06 12:38:00,52.62,completed
O2502,C0457,2026-03-29 23:28:00,224.12,completed
O2503,C0460,2025-10-26 05:04:00,31.85,completed
O2504,C0460,2026-01-24 20:56:00,121.96,completed
O2505,C0460,2026-01-31 19:07:00,91.12,completed
O2506,C0460,2026-04-20 22:34:00,92.82,completed
O2508,C0461,2025-06-15 23:16:00,995.46,completed
O2509,C0461,2025-07-16 10:38:00,271.41,cancelled
O2511,C0461,2025-11-07 07:40:00,284.48,completed
O2512,C0461,2026-01-11 18:44:00,267.22,completed
O2513,C0461,2026-01-15 23:50:00,300.41,completed
O2514,C0461,2026-03-15 03:12:00,12.78,processing
O2515,C0462,2025-12-28 03:13:00,136.26,processing
O2516,C0462,2026-01-31 05:13:00,38.7,completed
O2517,C0463,2025-09-15 09:01:00,56.79,completed
O2518,C0463,2026-02-15 13:33:00,56.79,completed
O2519,C0463,2026-04-03 11:45:00,163.77,completed
O2520,C0465,2025-06-14 00:51:00,89.0,completed
O2521,C0465,2025-07-10 16:52:00,1598.94,completed
O2522,C0465,2025-09-23 07:02:00,87.6,completed
O2523,C0466,2025-02-26 23:53:00,195.87,completed
O2525,C0466,2025-05-08 06:00:00,45.29,processing
O2526,C0466,2025-06-13 15:08:00,478.04,completed
O2527,C0466,2025-08-06 03:44:00,552.39,processing
O2528,C0466,2025-10-17 05:33:00,345.86,processing
O2529,C0466,2026-02-23 00:25:00,100.47,processing
O2530,C0466,2026-03-31 00:06:00,89.0,completed
O2531,C0467,2025-10-18 06:42:00,120.87,completed
O2532,C0467,2025-11-09 22:23:00,365.76,returned
O2533,C0467,2026-01-28 13:29:00,322.21,completed
O2534,C0467,2026-02-16 12:01:00,12.78,completed
O2535,C0468,2025-01-22 04:07:00,87.06,completed
O2536,C0469,2025-05-19 17:10:00,66.66,processing
O2537,C0471,2025-06-26 11:34:00,38.7,completed
O2538,C0471,2025-09-06 07:01:00,204.7,completed
O2539,C0471,2025-10-27 11:36:00,45.29,completed
O2540,C0471,2025-12-10 08:14:00,992.73,completed
O2541,C0471,2025-12-15 15:14:00,54.92,completed
O2543,C0471,2026-02-04 19:52:00,228.94,returned
O2544,C0471,2026-04-29 09:23:00,62.93,completed
O2545,C0472,2025-06-07 15:27:00,38.7,completed
O2546,C0472,2025-06-26 06:24:00,108.7,completed
O2547,C0472,2025-11-11 14:12:00,83.18,completed
O2548,C0472,2026-01-28 18:13:00,27.96,completed
O2549,C0472,2026-03-06 10:34:00,455.18,completed
O2550,C0473,2025-12-19 23:31:00,52.19,completed
O2551,C0473,2026-03-09 20:08:00,124.26,cancelled
O2552,C0473,2026-04-30 02:48:00,297.79,completed
O2553,C0474,2025-10-10 21:11:00,92.82,completed
O2554,C0474,2025-10-27 15:01:00,157.9,completed
O2555,C0474,2025-11-18 10:40:00,148.81,completed
O2556,C0474,2026-01-29 23:25:00,12.02,completed
O2557,C0474,2026-03-30 18:01:00,218.74,completed
O2558,C0474,2026-04-25 10:16:00,31.85,completed
O2559,C0475,2025-12-02 08:17:00,264.3,completed
O2560,C0475,2025-12-19 21:48:00,367.61,completed
O2561,C0475,2026-02-26 01:24:00,580.4,completed
O2562,C0476,2025-07-11 13:35:00,124.49,returned
O2563,C0476,2025-12-11 10:03:00,45.29,completed
O2564,C0476,2026-01-30 13:50:00,320.07,completed
O2565,C0478,2025-08-30 03:59:00,65.52,processing
O2566,C0480,2025-10-14 16:30:00,463.83,completed
O2567,C0481,2025-07-25 05:03:00,115.52,returned
O2568,C0482,2025-08-02 05:34:00,289.69,completed
O2569,C0483,2025-01-14 22:12:00,468.51,completed
O2570,C0483,2025-03-13 07:37:00,93.7,completed
O2571,C0483,2025-04-04 11:18:00,75.1,completed
O2572,C0483,2025-05-13 17:18:00,187.93,completed
O2573,C0483,2025-08-12 05:30:00,95.1,completed
O2574,C0483,2025-09-26 02:36:00,482.4,completed
O2575,C0483,2026-02-17 23:17:00,311.35,completed
O2576,C0483,2026-03-12 15:03:00,164.51,completed
O2577,C0483,2026-04-27 17:16:00,25.56,completed
O2578,C0484,2025-05-16 18:21:00,37.56,returned
O2579,C0484,2025-06-30 15:13:00,18.18,completed
O2580,C0484,2025-08-13 16:50:00,178.11,completed
O2581,C0484,2025-12-04 10:26:00,885.38,completed
O2582,C0484,2026-01-01 02:07:00,966.5,cancelled
O2583,C0484,2026-03-20 10:25:00,1028.95,completed
O2584,C0484,2026-04-25 01:57:00,93.94,completed
O2586,C0485,2025-10-03 17:36:00,284.14,returned
O2587,C0485,2025-12-03 20:48:00,108.61,completed
O2588,C0485,2026-04-09 07:43:00,41.51,completed
O2589,C0487,2026-01-06 05:48:00,12.02,completed
O2590,C0487,2026-04-12 12:48:00,228.8,completed
O2591,C0488,2025-03-03 14:38:00,52.19,completed
O2592,C0488,2025-04-07 03:05:00,284.16,completed
O2593,C0488,2025-10-30 09:35:00,87.6,completed
O2594,C0488,2025-11-08 19:05:00,31.85,completed
O2595,C0490,2025-06-20 06:44:00,254.34,completed
O2596,C0490,2025-08-03 02:11:00,66.23,completed
O2597,C0490,2025-09-01 07:49:00,21.91,completed
O2598,C0490,2026-01-24 07:00:00,478.68,completed
O2601,C0490,2026-04-09 12:10:00,322.68,completed
