event_id,customer_id,session_id,event_timestamp,event_type,product_id
E40584,C0541,47bf1a06,2026-01-22 20:51:00,view_item,P013
E40585,C0541,47bf1a06,2026-01-22 20:42:00,view_item,P012
E40586,C0541,47bf1a06,2026-01-22 20:51:00,view_item,P043
E40587,C0541,47bf1a06,2026-01-22 20:41:00,view_item,P002
E40588,C0541,47bf1a06,2026-01-22 20:49:00,view_item,P044
E40594,C0541,47bf1a06,2026-01-22 20:48:24,purchase,P022
E40595,C0541,47bf1a06,2026-01-22 20:48:23,purchase,P013
E40596,C0541,47bf1a06,2026-01-22 20:48:25,purchase,P002
E40600,C0541,88a4e53e,2026-01-31 01:04:00,add_to_cart,P016
E40597,C0541,88a4e53e,2026-01-31 00:59:00,view_item,P016
E40598,C0541,88a4e53e,2026-01-31 01:00:00,view_item,P041
E40599,C0541,88a4e53e,2026-01-31 01:04:00,view_item,P006
E40606,C0541,263ebd2e,2026-02-08 23:37:00,add_to_cart,P017
E40607,C0541,263ebd2e,2026-02-08 23:36:00,add_to_cart,P021
E40608,C0541,263ebd2e,2026-02-08 23:42:00,add_to_cart,P023
E40601,C0541,263ebd2e,2026-02-08 23:41:00,view_item,P003
E40602,C0541,263ebd2e,2026-02-08 23:34:00,view_item,P017
E40603,C0541,263ebd2e,2026-02-08 23:35:00,view_item,P021
E40604,C0541,263ebd2e,2026-02-08 23:40:00,view_item,P023
E40605,C0541,263ebd2e,2026-02-08 23:40:00,view_item,P028
E40609,C0541,263ebd2e,2026-02-08 23:42:28,purchase,P017
E40610,C0541,263ebd2e,2026-02-08 23:42:06,purchase,P021
E40611,C0541,263ebd2e,2026-02-08 23:42:24,purchase,P023
E40620,C0541,79652c7d,2026-02-21 02:46:00,add_to_cart,P004
E40621,C0541,79652c7d,2026-02-21 02:49:00,add_to_cart,P044
E40622,C0541,79652c7d,2026-02-21 02:53:00,add_to_cart,P013
E40612,C0541,79652c7d,2026-02-21 02:44:00,view_item,P004
E40613,C0541,79652c7d,2026-02-21 02:45:00,view_item,P050
E40614,C0541,79652c7d,2026-02-21 02:52:00,view_item,P006
E40615,C0541,79652c7d,2026-02-21 02:47:00,view_item,P007
E40616,C0541,79652c7d,2026-02-21 02:57:00,view_item,P017
E40617,C0541,79652c7d,2026-02-21 02:46:00,view_item,P044
E40618,C0541,79652c7d,2026-02-21 02:51:00,view_item,P008
E40619,C0541,79652c7d,2026-02-21 02:48:00,view_item,P013
E40623,C0541,79652c7d,2026-02-21 02:58:07,purchase,P044
E40624,C0541,79652c7d,2026-02-21 02:58:16,purchase,P013
E40632,C0541,0de80a76,2026-02-27 07:05:00,add_to_cart,P035
E40633,C0541,0de80a76,2026-02-27 06:57:00,add_to_cart,P038
E40634,C0541,0de80a76,2026-02-27 07:03:00,add_to_cart,P049
E40635,C0541,0de80a76,2026-02-27 06:55:00,add_to_cart,P048
E40636,C0541,0de80a76,2026-02-27 06:52:00,add_to_cart,P010
E40625,C0541,0de80a76,2026-02-27 06:54:00,view_item,P017
E40626,C0541,0de80a76,2026-02-27 07:04:00,view_item,P035
E40627,C0541,0de80a76,2026-02-27 06:55:00,view_item,P038
E40628,C0541,0de80a76,2026-02-27 06:59:00,view_item,P006
E40629,C0541,0de80a76,2026-02-27 06:58:00,view_item,P049
E40630,C0541,0de80a76,2026-02-27 06:52:00,view_item,P048
E40631,C0541,0de80a76,2026-02-27 06:51:00,view_item,P010
E40640,C0541,64c42dd6,2026-03-16 08:12:00,add_to_cart,P027
E40641,C0541,64c42dd6,2026-03-16 08:12:00,add_to_cart,P032
E40637,C0541,64c42dd6,2026-03-16 08:07:00,view_item,P027
E40638,C0541,64c42dd6,2026-03-16 08:05:00,view_item,P042
E40639,C0541,64c42dd6,2026-03-16 08:07:00,view_item,P032
E40642,C0541,64c42dd6,2026-03-16 08:11:05,purchase,P027
E40643,C0541,64c42dd6,2026-03-16 08:11:25,purchase,P032
E40644,C0541,db556ab4,2026-04-15 07:03:00,view_item,P045
E40645,C0541,db556ab4,2026-04-15 06:52:00,view_item,P032
E40646,C0541,db556ab4,2026-04-15 06:50:00,view_item,P041
E40647,C0541,db556ab4,2026-04-15 06:59:00,view_item,P016
E40648,C0541,db556ab4,2026-04-15 06:52:00,view_item,P008
E40650,C0542,9bf92c57,2025-01-27 13:01:00,add_to_cart,P010
E40649,C0542,9bf92c57,2025-01-27 13:00:00,view_item,P010
E40659,C0544,4ff54b3c,2025-05-10 07:29:00,add_to_cart,P033
E40660,C0544,4ff54b3c,2025-05-10 07:20:00,add_to_cart,P021
E40661,C0544,4ff54b3c,2025-05-10 07:30:00,add_to_cart,P011
E40662,C0544,4ff54b3c,2025-05-10 07:24:00,add_to_cart,P050
E40663,C0544,4ff54b3c,2025-05-10 07:27:00,add_to_cart,P013
E40651,C0544,4ff54b3c,2025-05-10 07:24:00,view_item,P041
E40652,C0544,4ff54b3c,2025-05-10 07:27:00,view_item,P033
E40653,C0544,4ff54b3c,2025-05-10 07:17:00,view_item,P021
E40654,C0544,4ff54b3c,2025-05-10 07:18:00,view_item,P040
E40655,C0544,4ff54b3c,2025-05-10 07:16:00,view_item,P018
E40656,C0544,4ff54b3c,2025-05-10 07:26:00,view_item,P011
E40657,C0544,4ff54b3c,2025-05-10 07:19:00,view_item,P050
E40658,C0544,4ff54b3c,2025-05-10 07:24:00,view_item,P013
E40668,C0544,f0eaa59f,2025-06-06 12:42:00,add_to_cart,P039
E40664,C0544,f0eaa59f,2025-06-06 12:37:00,view_item,P039
E40665,C0544,f0eaa59f,2025-06-06 12:32:00,view_item,P040
E40666,C0544,f0eaa59f,2025-06-06 12:33:00,view_item,P005
E40667,C0544,f0eaa59f,2025-06-06 12:30:00,view_item,P007
E40676,C0544,1788360c,2025-06-13 08:21:00,add_to_cart,P029
E40677,C0544,1788360c,2025-06-13 08:31:00,add_to_cart,P048
E40678,C0544,1788360c,2025-06-13 08:30:00,add_to_cart,P003
E40669,C0544,1788360c,2025-06-13 08:31:00,view_item,P008
E40670,C0544,1788360c,2025-06-13 08:20:00,view_item,P029
E40671,C0544,1788360c,2025-06-13 08:32:00,view_item,P006
E40672,C0544,1788360c,2025-06-13 08:27:00,view_item,P048
E40673,C0544,1788360c,2025-06-13 08:29:00,view_item,P003
E40674,C0544,1788360c,2025-06-13 08:23:00,view_item,P023
E40675,C0544,1788360c,2025-06-13 08:29:00,view_item,P010
E40679,C0544,1788360c,2025-06-13 08:34:25,purchase,P029
E40680,C0544,1788360c,2025-06-13 08:34:11,purchase,P048
E40681,C0544,1788360c,2025-06-13 08:34:25,purchase,P003
E40685,C0544,248f15b9,2025-06-25 10:16:00,add_to_cart,P049
E40686,C0544,248f15b9,2025-06-25 10:11:00,add_to_cart,P007
E40682,C0544,248f15b9,2025-06-25 10:13:00,view_item,P049
E40683,C0544,248f15b9,2025-06-25 10:08:00,view_item,P007
E40684,C0544,248f15b9,2025-06-25 10:15:00,view_item,P030
E40687,C0544,248f15b9,2025-06-25 10:15:06,purchase,P049
E40688,C0544,248f15b9,2025-06-25 10:15:28,purchase,P007
E40696,C0544,c2260cd1,2025-07-24 19:09:00,add_to_cart,P044
E40689,C0544,c2260cd1,2025-07-24 18:59:00,view_item,P043
E40690,C0544,c2260cd1,2025-07-24 19:08:00,view_item,P026
E40691,C0544,c2260cd1,2025-07-24 19:03:00,view_item,P023
E40692,C0544,c2260cd1,2025-07-24 19:05:00,view_item,P044
E40693,C0544,c2260cd1,2025-07-24 19:08:00,view_item,P008
E40694,C0544,c2260cd1,2025-07-24 19:05:00,view_item,P011
E40695,C0544,c2260cd1,2025-07-24 19:10:00,view_item,P006
E40704,C0544,10b11f7a,2025-08-07 12:00:00,add_to_cart,P049
E40705,C0544,10b11f7a,2025-08-07 12:12:00,add_to_cart,P008
E40706,C0544,10b11f7a,2025-08-07 12:09:00,add_to_cart,P039
E40707,C0544,10b11f7a,2025-08-07 12:06:00,add_to_cart,P043
E40708,C0544,10b11f7a,2025-08-07 12:09:00,add_to_cart,P015
E40709,C0544,10b11f7a,2025-08-07 12:07:00,add_to_cart,P034
E40697,C0544,10b11f7a,2025-08-07 11:59:00,view_item,P049
E40698,C0544,10b11f7a,2025-08-07 12:08:00,view_item,P008
E40699,C0544,10b11f7a,2025-08-07 12:04:00,view_item,P039
E40700,C0544,10b11f7a,2025-08-07 12:05:00,view_item,P043
E40701,C0544,10b11f7a,2025-08-07 12:06:00,view_item,P015
E40702,C0544,10b11f7a,2025-08-07 12:05:00,view_item,P004
E40703,C0544,10b11f7a,2025-08-07 12:05:00,view_item,P034
E40713,C0544,59642397,2025-09-18 20:28:00,add_to_cart,P008
E40710,C0544,59642397,2025-09-18 20:26:00,view_item,P014
E40711,C0544,59642397,2025-09-18 20:23:00,view_item,P008
E40712,C0544,59642397,2025-09-18 20:17:00,view_item,P048
E40714,C0544,59642397,2025-09-18 20:29:28,purchase,P008
E40718,C0544,509db130,2025-10-29 22:51:00,add_to_cart,P020
E40715,C0544,509db130,2025-10-29 22:58:00,view_item,P032
E40716,C0544,509db130,2025-10-29 22:52:00,view_item,P014
E40717,C0544,509db130,2025-10-29 22:47:00,view_item,P020
E40726,C0544,6ee9d9b0,2025-11-03 16:11:00,add_to_cart,P036
E40727,C0544,6ee9d9b0,2025-11-03 16:14:00,add_to_cart,P016
E40728,C0544,6ee9d9b0,2025-11-03 16:20:00,add_to_cart,P003
E40719,C0544,6ee9d9b0,2025-11-03 16:10:00,view_item,P036
E40720,C0544,6ee9d9b0,2025-11-03 16:12:00,view_item,P016
E40721,C0544,6ee9d9b0,2025-11-03 16:12:00,view_item,P029
E40722,C0544,6ee9d9b0,2025-11-03 16:19:00,view_item,P003
E40723,C0544,6ee9d9b0,2025-11-03 16:16:00,view_item,P041
E40724,C0544,6ee9d9b0,2025-11-03 16:13:00,view_item,P025
E40725,C0544,6ee9d9b0,2025-11-03 16:11:00,view_item,P014
E40729,C0544,6ee9d9b0,2025-11-03 16:26:24,purchase,P036
E40730,C0544,6ee9d9b0,2025-11-03 16:26:11,purchase,P016
E40731,C0544,bb9b59fa,2025-12-10 04:33:00,view_item,P020
E40735,C0544,df625e01,2025-12-14 13:32:00,add_to_cart,P016
E40732,C0544,df625e01,2025-12-14 13:21:00,view_item,P033
E40733,C0544,df625e01,2025-12-14 13:31:00,view_item,P029
E40734,C0544,df625e01,2025-12-14 13:29:00,view_item,P016
E40742,C0544,6ca2ee50,2026-01-20 02:44:00,add_to_cart,P001
E40743,C0544,6ca2ee50,2026-01-20 02:48:00,add_to_cart,P016
E40736,C0544,6ca2ee50,2026-01-20 02:44:00,view_item,P009
E40737,C0544,6ca2ee50,2026-01-20 02:42:00,view_item,P001
E40738,C0544,6ca2ee50,2026-01-20 02:43:00,view_item,P016
E40739,C0544,6ca2ee50,2026-01-20 02:37:00,view_item,P007
E40740,C0544,6ca2ee50,2026-01-20 02:36:00,view_item,P030
E40741,C0544,6ca2ee50,2026-01-20 02:33:00,view_item,P044
E40744,C0544,6ca2ee50,2026-01-20 02:45:25,purchase,P001
E40745,C0544,04b48648,2026-02-14 04:26:00,view_item,P032
E40746,C0544,04b48648,2026-02-14 04:14:00,view_item,P018
E40747,C0544,04b48648,2026-02-14 04:13:00,view_item,P006
E40748,C0544,c511d427,2026-03-28 11:27:00,view_item,P007
E40749,C0544,c511d427,2026-03-28 11:23:00,view_item,P018
E40750,C0544,c511d427,2026-03-28 11:34:00,view_item,P011
E40759,C0544,1b670ff6,2026-04-19 07:30:00,add_to_cart,P024
E40760,C0544,1b670ff6,2026-04-19 07:29:00,add_to_cart,P027
E40761,C0544,1b670ff6,2026-04-19 07:28:00,add_to_cart,P032
E40762,C0544,1b670ff6,2026-04-19 07:29:00,add_to_cart,P005
E40763,C0544,1b670ff6,2026-04-19 07:27:00,add_to_cart,P048
E40751,C0544,1b670ff6,2026-04-19 07:28:00,view_item,P024
E40752,C0544,1b670ff6,2026-04-19 07:33:00,view_item,P021
E40753,C0544,1b670ff6,2026-04-19 07:27:00,view_item,P027
E40754,C0544,1b670ff6,2026-04-19 07:32:00,view_item,P028
E40755,C0544,1b670ff6,2026-04-19 07:27:00,view_item,P032
E40756,C0544,1b670ff6,2026-04-19 07:28:00,view_item,P005
E40757,C0544,1b670ff6,2026-04-19 07:38:00,view_item,P012
E40758,C0544,1b670ff6,2026-04-19 07:25:00,view_item,P048
E40767,C0544,e7c725e3,2026-04-23 14:17:00,add_to_cart,P007
E40764,C0544,e7c725e3,2026-04-23 14:13:00,view_item,P007
E40765,C0544,e7c725e3,2026-04-23 14:02:00,view_item,P009
E40766,C0544,e7c725e3,2026-04-23 14:10:00,view_item,P037
E40775,C0545,391632c7,2025-12-01 04:51:00,add_to_cart,P004
E40776,C0545,391632c7,2025-12-01 04:57:00,add_to_cart,P028
E40777,C0545,391632c7,2025-12-01 04:42:00,add_to_cart,P050
E40778,C0545,391632c7,2025-12-01 04:54:00,add_to_cart,P023
E40768,C0545,391632c7,2025-12-01 04:46:00,view_item,P004
E40769,C0545,391632c7,2025-12-01 04:51:00,view_item,P025
E40770,C0545,391632c7,2025-12-01 04:43:00,view_item,P019
E40771,C0545,391632c7,2025-12-01 04:53:00,view_item,P028
E40772,C0545,391632c7,2025-12-01 04:41:00,view_item,P050
E40773,C0545,391632c7,2025-12-01 04:48:00,view_item,P008
E40774,C0545,391632c7,2025-12-01 04:50:00,view_item,P023
E40779,C0545,391632c7,2025-12-01 04:54:19,purchase,P004
E40780,C0545,391632c7,2025-12-01 04:54:16,purchase,P050
E40781,C0545,391632c7,2025-12-01 04:54:12,purchase,P023
E40782,C0545,998d910a,2025-12-17 16:28:00,view_item,P019
E40783,C0545,998d910a,2025-12-17 16:18:00,view_item,P015
E40784,C0545,998d910a,2025-12-17 16:27:00,view_item,P048
E40785,C0545,998d910a,2025-12-17 16:30:00,view_item,P003
E40786,C0545,998d910a,2025-12-17 16:23:00,view_item,P017
E40791,C0545,b1bd622c,2025-12-31 12:53:00,add_to_cart,P022
E40787,C0545,b1bd622c,2025-12-31 12:38:00,view_item,P028
E40788,C0545,b1bd622c,2025-12-31 12:48:00,view_item,P022
E40789,C0545,b1bd622c,2025-12-31 12:46:00,view_item,P031
E40790,C0545,b1bd622c,2025-12-31 12:40:00,view_item,P023
E40792,C0545,b1bd622c,2025-12-31 12:52:20,purchase,P022
E40796,C0545,a52241d0,2026-01-09 10:36:00,add_to_cart,P016
E40793,C0545,a52241d0,2026-01-09 10:40:00,view_item,P023
E40794,C0545,a52241d0,2026-01-09 10:41:00,view_item,P019
E40795,C0545,a52241d0,2026-01-09 10:33:00,view_item,P016
E40805,C0545,1701871c,2026-02-23 00:41:00,add_to_cart,P034
E40806,C0545,1701871c,2026-02-23 00:35:00,add_to_cart,P048
E40807,C0545,1701871c,2026-02-23 00:39:00,add_to_cart,P040
E40808,C0545,1701871c,2026-02-23 00:31:00,add_to_cart,P031
E40809,C0545,1701871c,2026-02-23 00:34:00,add_to_cart,P016
E40810,C0545,1701871c,2026-02-23 00:37:00,add_to_cart,P041
E40797,C0545,1701871c,2026-02-23 00:36:00,view_item,P034
E40798,C0545,1701871c,2026-02-23 00:32:00,view_item,P048
E40799,C0545,1701871c,2026-02-23 00:35:00,view_item,P040
E40800,C0545,1701871c,2026-02-23 00:38:00,view_item,P020
E40801,C0545,1701871c,2026-02-23 00:30:00,view_item,P031
E40802,C0545,1701871c,2026-02-23 00:32:00,view_item,P016
E40803,C0545,1701871c,2026-02-23 00:33:00,view_item,P041
E40804,C0545,1701871c,2026-02-23 00:26:00,view_item,P024
E40817,C0545,c23068eb,2026-03-29 01:22:00,add_to_cart,P011
E40818,C0545,c23068eb,2026-03-29 01:22:00,add_to_cart,P002
E40811,C0545,c23068eb,2026-03-29 01:19:00,view_item,P011
E40812,C0545,c23068eb,2026-03-29 01:18:00,view_item,P027
E40813,C0545,c23068eb,2026-03-29 01:19:00,view_item,P025
E40814,C0545,c23068eb,2026-03-29 01:20:00,view_item,P002
E40815,C0545,c23068eb,2026-03-29 01:25:00,view_item,P015
E40816,C0545,c23068eb,2026-03-29 01:19:00,view_item,P013
E40819,C0545,c23068eb,2026-03-29 01:27:09,purchase,P011
E40820,C0545,c23068eb,2026-03-29 01:27:30,purchase,P002
E40821,C0545,b63d3dfd,2026-04-23 17:29:00,view_item,P045
E40822,C0545,b63d3dfd,2026-04-23 17:18:00,view_item,P040
E40823,C0545,b63d3dfd,2026-04-23 17:19:00,view_item,P033
E40824,C0545,b63d3dfd,2026-04-23 17:28:00,view_item,P025
E40825,C0545,b63d3dfd,2026-04-23 17:18:00,view_item,P031
E40832,C0546,51275f8d,2025-10-16 13:35:00,add_to_cart,P041
E40826,C0546,51275f8d,2025-10-16 13:28:00,view_item,P033
E40827,C0546,51275f8d,2025-10-16 13:31:00,view_item,P041
E40828,C0546,51275f8d,2025-10-16 13:31:00,view_item,P038
E40829,C0546,51275f8d,2025-10-16 13:20:00,view_item,P042
E40830,C0546,51275f8d,2025-10-16 13:30:00,view_item,P020
E40831,C0546,51275f8d,2025-10-16 13:31:00,view_item,P030
E40838,C0546,bceca24a,2025-11-13 19:47:00,add_to_cart,P037
E40833,C0546,bceca24a,2025-11-13 19:43:00,view_item,P001
E40834,C0546,bceca24a,2025-11-13 19:43:00,view_item,P037
E40835,C0546,bceca24a,2025-11-13 19:44:00,view_item,P011
E40836,C0546,bceca24a,2025-11-13 19:43:00,view_item,P042
E40837,C0546,bceca24a,2025-11-13 19:51:00,view_item,P047
E40847,C0546,269108e6,2025-12-03 07:18:00,add_to_cart,P034
E40848,C0546,269108e6,2025-12-03 07:18:00,add_to_cart,P039
E40849,C0546,269108e6,2025-12-03 07:19:00,add_to_cart,P038
E40850,C0546,269108e6,2025-12-03 07:26:00,add_to_cart,P040
E40839,C0546,269108e6,2025-12-03 07:17:00,view_item,P034
E40840,C0546,269108e6,2025-12-03 07:17:00,view_item,P047
E40841,C0546,269108e6,2025-12-03 07:15:00,view_item,P039
E40842,C0546,269108e6,2025-12-03 07:20:00,view_item,P021
E40843,C0546,269108e6,2025-12-03 07:15:00,view_item,P038
E40844,C0546,269108e6,2025-12-03 07:16:00,view_item,P022
E40845,C0546,269108e6,2025-12-03 07:25:00,view_item,P040
E40846,C0546,269108e6,2025-12-03 07:16:00,view_item,P013
E40851,C0546,269108e6,2025-12-03 07:33:28,purchase,P039
E40852,C0546,269108e6,2025-12-03 07:33:12,purchase,P038
E40853,C0546,269108e6,2025-12-03 07:33:08,purchase,P040
E40861,C0546,9216ecef,2026-01-13 14:18:00,add_to_cart,P032
E40862,C0546,9216ecef,2026-01-13 14:28:00,add_to_cart,P038
E40863,C0546,9216ecef,2026-01-13 14:16:00,add_to_cart,P034
E40854,C0546,9216ecef,2026-01-13 14:15:00,view_item,P015
E40855,C0546,9216ecef,2026-01-13 14:16:00,view_item,P032
E40856,C0546,9216ecef,2026-01-13 14:23:00,view_item,P038
E40857,C0546,9216ecef,2026-01-13 14:10:00,view_item,P031
E40858,C0546,9216ecef,2026-01-13 14:10:00,view_item,P050
E40859,C0546,9216ecef,2026-01-13 14:15:00,view_item,P041
E40860,C0546,9216ecef,2026-01-13 14:11:00,view_item,P034
E40868,C0546,8c8fcb5c,2026-02-20 06:04:00,add_to_cart,P009
E40864,C0546,8c8fcb5c,2026-02-20 06:03:00,view_item,P013
E40865,C0546,8c8fcb5c,2026-02-20 05:59:00,view_item,P009
E40866,C0546,8c8fcb5c,2026-02-20 06:00:00,view_item,P006
E40867,C0546,8c8fcb5c,2026-02-20 05:59:00,view_item,P027
E40869,C0546,8c8fcb5c,2026-02-20 06:00:29,purchase,P009
E40877,C0546,e3ab6ae8,2026-03-15 22:40:00,add_to_cart,P028
E40878,C0546,e3ab6ae8,2026-03-15 22:52:00,add_to_cart,P040
E40870,C0546,e3ab6ae8,2026-03-15 22:38:00,view_item,P036
E40871,C0546,e3ab6ae8,2026-03-15 22:49:00,view_item,P008
E40872,C0546,e3ab6ae8,2026-03-15 22:36:00,view_item,P003
E40873,C0546,e3ab6ae8,2026-03-15 22:43:00,view_item,P002
E40874,C0546,e3ab6ae8,2026-03-15 22:37:00,view_item,P022
E40875,C0546,e3ab6ae8,2026-03-15 22:39:00,view_item,P028
E40876,C0546,e3ab6ae8,2026-03-15 22:49:00,view_item,P040
E40884,C0546,025388e1,2026-04-03 17:54:00,add_to_cart,P013
E40885,C0546,025388e1,2026-04-03 18:08:00,add_to_cart,P047
E40879,C0546,025388e1,2026-04-03 17:50:00,view_item,P013
E40880,C0546,025388e1,2026-04-03 17:50:00,view_item,P017
E40881,C0546,025388e1,2026-04-03 17:51:00,view_item,P014
E40882,C0546,025388e1,2026-04-03 17:52:00,view_item,P022
E40883,C0546,025388e1,2026-04-03 18:03:00,view_item,P047
E40886,C0546,025388e1,2026-04-03 18:00:19,purchase,P013
E40893,C0546,ee34c9af,2026-04-25 18:43:00,add_to_cart,P034
E40894,C0546,ee34c9af,2026-04-25 18:48:00,add_to_cart,P022
E40895,C0546,ee34c9af,2026-04-25 18:35:00,add_to_cart,P046
E40896,C0546,ee34c9af,2026-04-25 18:41:00,add_to_cart,P036
E40887,C0546,ee34c9af,2026-04-25 18:39:00,view_item,P034
E40888,C0546,ee34c9af,2026-04-25 18:45:00,view_item,P022
E40889,C0546,ee34c9af,2026-04-25 18:34:00,view_item,P046
E40890,C0546,ee34c9af,2026-04-25 18:37:00,view_item,P036
E40891,C0546,ee34c9af,2026-04-25 18:41:00,view_item,P004
E40892,C0546,ee34c9af,2026-04-25 18:39:00,view_item,P018
E40897,C0546,ee34c9af,2026-04-25 18:45:18,purchase,P034
E40898,C0546,ee34c9af,2026-04-25 18:45:13,purchase,P022
E40899,C0546,ee34c9af,2026-04-25 18:45:09,purchase,P046
E40900,C0547,40dd7dce,2025-06-17 18:51:00,view_item,P025
E40901,C0548,1615f8c7,2025-02-26 23:15:00,view_item,P043
E40902,C0548,1615f8c7,2025-02-26 23:13:00,view_item,P003
E40903,C0548,1615f8c7,2025-02-26 23:14:00,view_item,P015
E40904,C0548,1615f8c7,2025-02-26 23:11:00,view_item,P025
E40905,C0548,1615f8c7,2025-02-26 23:18:00,view_item,P023
E40906,C0548,1615f8c7,2025-02-26 23:11:00,view_item,P007
E40907,C0548,1615f8c7,2025-02-26 23:15:00,view_item,P026
E40913,C0548,f0749542,2025-03-03 16:11:00,add_to_cart,P012
E40914,C0548,f0749542,2025-03-03 16:16:00,add_to_cart,P023
E40915,C0548,f0749542,2025-03-03 16:19:00,add_to_cart,P037
E40908,C0548,f0749542,2025-03-03 16:11:00,view_item,P001
E40909,C0548,f0749542,2025-03-03 16:10:00,view_item,P012
E40910,C0548,f0749542,2025-03-03 16:12:00,view_item,P023
E40911,C0548,f0749542,2025-03-03 16:18:00,view_item,P003
E40912,C0548,f0749542,2025-03-03 16:15:00,view_item,P037
E40921,C0548,ea34a156,2025-03-08 00:07:00,add_to_cart,P028
E40922,C0548,ea34a156,2025-03-08 00:07:00,add_to_cart,P030
E40916,C0548,ea34a156,2025-03-08 00:16:00,view_item,P017
E40917,C0548,ea34a156,2025-03-08 00:09:00,view_item,P033
E40918,C0548,ea34a156,2025-03-08 00:07:00,view_item,P049
E40919,C0548,ea34a156,2025-03-08 00:04:00,view_item,P028
E40920,C0548,ea34a156,2025-03-08 00:04:00,view_item,P030
E40926,C0548,58a48f3f,2025-03-20 23:13:00,add_to_cart,P017
E40927,C0548,58a48f3f,2025-03-20 23:17:00,add_to_cart,P010
E40923,C0548,58a48f3f,2025-03-20 23:17:00,view_item,P047
E40924,C0548,58a48f3f,2025-03-20 23:10:00,view_item,P017
E40925,C0548,58a48f3f,2025-03-20 23:12:00,view_item,P010
E40928,C0548,58a48f3f,2025-03-20 23:26:29,purchase,P010
E40931,C0548,de35564a,2025-04-05 13:32:00,add_to_cart,P005
E40929,C0548,de35564a,2025-04-05 13:42:00,view_item,P025
E40930,C0548,de35564a,2025-04-05 13:30:00,view_item,P005
E40940,C0548,d5e2bfb2,2025-05-06 10:36:00,add_to_cart,P013
E40941,C0548,d5e2bfb2,2025-05-06 10:34:00,add_to_cart,P011
E40942,C0548,d5e2bfb2,2025-05-06 10:26:00,add_to_cart,P032
E40932,C0548,d5e2bfb2,2025-05-06 10:27:00,view_item,P027
E40933,C0548,d5e2bfb2,2025-05-06 10:28:00,view_item,P030
E40934,C0548,d5e2bfb2,2025-05-06 10:33:00,view_item,P046
E40935,C0548,d5e2bfb2,2025-05-06 10:35:00,view_item,P013
E40936,C0548,d5e2bfb2,2025-05-06 10:31:00,view_item,P011
E40937,C0548,d5e2bfb2,2025-05-06 10:29:00,view_item,P002
E40938,C0548,d5e2bfb2,2025-05-06 10:24:00,view_item,P032
E40939,C0548,d5e2bfb2,2025-05-06 10:36:00,view_item,P029
E40949,C0548,b1be03df,2025-05-20 03:37:00,add_to_cart,P037
E40950,C0548,b1be03df,2025-05-20 03:46:00,add_to_cart,P047
E40951,C0548,b1be03df,2025-05-20 03:43:00,add_to_cart,P048
E40952,C0548,b1be03df,2025-05-20 03:38:00,add_to_cart,P004
E40953,C0548,b1be03df,2025-05-20 03:47:00,add_to_cart,P024
E40943,C0548,b1be03df,2025-05-20 03:35:00,view_item,P037
E40944,C0548,b1be03df,2025-05-20 03:44:00,view_item,P047
E40945,C0548,b1be03df,2025-05-20 03:44:00,view_item,P023
E40946,C0548,b1be03df,2025-05-20 03:38:00,view_item,P048
E40947,C0548,b1be03df,2025-05-20 03:37:00,view_item,P004
E40948,C0548,b1be03df,2025-05-20 03:44:00,view_item,P024
E40954,C0548,b1be03df,2025-05-20 03:48:14,purchase,P037
E40955,C0548,b1be03df,2025-05-20 03:48:14,purchase,P048
E40956,C0548,b1be03df,2025-05-20 03:48:08,purchase,P004
E40957,C0548,b1be03df,2025-05-20 03:48:22,purchase,P024
E40966,C0548,f3f77712,2025-06-16 00:50:00,add_to_cart,P048
E40967,C0548,f3f77712,2025-06-16 00:49:00,add_to_cart,P033
E40968,C0548,f3f77712,2025-06-16 00:39:00,add_to_cart,P040
E40969,C0548,f3f77712,2025-06-16 00:42:00,add_to_cart,P045
E40958,C0548,f3f77712,2025-06-16 00:35:00,view_item,P005
E40959,C0548,f3f77712,2025-06-16 00:47:00,view_item,P048
E40960,C0548,f3f77712,2025-06-16 00:46:00,view_item,P033
E40961,C0548,f3f77712,2025-06-16 00:35:00,view_item,P040
E40962,C0548,f3f77712,2025-06-16 00:37:00,view_item,P045
E40963,C0548,f3f77712,2025-06-16 00:42:00,view_item,P002
E40964,C0548,f3f77712,2025-06-16 00:37:00,view_item,P010
E40965,C0548,f3f77712,2025-06-16 00:47:00,view_item,P020
E40978,C0548,4534bc6b,2025-07-09 10:33:00,add_to_cart,P043
E40979,C0548,4534bc6b,2025-07-09 10:38:00,add_to_cart,P025
E40980,C0548,4534bc6b,2025-07-09 10:31:00,add_to_cart,P044
E40981,C0548,4534bc6b,2025-07-09 10:35:00,add_to_cart,P042
E40970,C0548,4534bc6b,2025-07-09 10:29:00,view_item,P035
E40971,C0548,4534bc6b,2025-07-09 10:25:00,view_item,P047
E40972,C0548,4534bc6b,2025-07-09 10:23:00,view_item,P011
E40973,C0548,4534bc6b,2025-07-09 10:29:00,view_item,P043
E40974,C0548,4534bc6b,2025-07-09 10:32:00,view_item,P005
E40975,C0548,4534bc6b,2025-07-09 10:36:00,view_item,P025
E40976,C0548,4534bc6b,2025-07-09 10:26:00,view_item,P044
E40977,C0548,4534bc6b,2025-07-09 10:34:00,view_item,P042
E40989,C0548,72b9e5f4,2025-07-28 16:43:00,add_to_cart,P039
E40990,C0548,72b9e5f4,2025-07-28 16:50:00,add_to_cart,P046
