item_id,order_id,product_id,quantity,price
I6643,O1917,P027,1,45.29
I6644,O1918,P042,1,31.85
I6645,O1918,P048,1,92.62
I6646,O1918,P040,3,12.78
I6647,O1919,P014,1,55.21
I6648,O1920,P014,1,55.21
I6649,O1920,P022,2,93.94
I6650,O1921,P020,1,121.62
I6651,O1922,P036,1,21.91
I6652,O1923,P043,3,68.9
I6653,O1924,P039,1,12.02
I6654,O1926,P025,1,207.07
I6655,O1926,P014,1,55.21
I6656,O1927,P043,1,68.9
I6657,O1927,P039,3,12.02
I6658,O1928,P044,1,65.0
I6659,O1928,P045,1,21.42
I6660,O1932,P011,1,27.96
I6661,O1932,P046,1,20.94
I6662,O1933,P037,1,70.0
I6663,O1933,P048,1,92.62
I6664,O1933,P021,3,91.12
I6665,O1934,P041,1,33.49
I6666,O1935,P008,2,237.58
I6667,O1936,P040,1,12.78
I6668,O1936,P041,1,33.49
I6669,O1936,P037,1,70.0
I6670,O1937,P040,1,12.78
I6671,O1937,P009,1,95.1
I6672,O1937,P026,2,230.73
I6673,O1939,P020,1,121.62
I6674,O1940,P028,2,59.26
I6675,O1941,P034,1,87.6
I6676,O1941,P016,2,45.01
I6677,O1941,P023,1,37.56
I6678,O1941,P013,1,57.76
I6679,O1942,P038,2,54.95
I6680,O1943,P024,1,38.7
I6681,O1945,P017,1,92.82
I6682,O1946,P011,1,27.96
I6683,O1946,P021,1,91.12
I6684,O1947,P021,1,91.12
I6685,O1948,P017,1,92.82
I6686,O1948,P005,1,944.79
I6687,O1948,P046,1,20.94
I6688,O1949,P030,1,151.89
I6689,O1949,P016,1,45.01
I6690,O1950,P015,1,56.79
I6691,O1950,P037,1,70.0
I6692,O1951,P034,1,87.6
I6693,O1952,P015,3,56.79
I6694,O1952,P022,1,93.94
I6695,O1952,P013,1,57.76
I6696,O1952,P036,1,21.91
I6697,O1953,P026,1,230.73
I6698,O1954,P013,1,57.76
I6699,O1954,P031,1,41.51
I6700,O1955,P037,1,70.0
I6701,O1955,P010,1,89.0
I6702,O1955,P007,1,242.84
I6703,O1956,P037,1,70.0
I6704,O1957,P017,3,92.82
I6705,O1957,P036,1,21.91
I6706,O1958,P045,1,21.42
I6707,O1959,P028,1,59.26
I6708,O1960,P049,2,54.92
I6709,O1961,P028,1,59.26
I6710,O1962,P011,2,27.96
I6711,O1962,P035,1,18.18
I6712,O1963,P039,1,12.02
I6713,O1963,P022,1,93.94
I6714,O1963,P015,1,56.79
I6715,O1964,P042,1,31.85
I6716,O1964,P024,2,38.7
I6717,O1965,P037,1,70.0
I6718,O1965,P041,1,33.49
I6719,O1967,P033,1,75.1
I6720,O1968,P048,2,92.62
I6721,O1968,P031,1,41.51
I6722,O1968,P014,1,55.21
I6723,O1969,P017,1,92.82
I6724,O1970,P032,2,52.62
I6725,O1971,P042,1,31.85
I6726,O1971,P036,2,21.91
I6727,O1972,P035,1,18.18
I6728,O1973,P039,1,12.02
I6729,O1973,P036,1,21.91
I6730,O1974,P014,2,55.21
I6731,O1974,P046,1,20.94
I6732,O1974,P009,1,95.1
I6733,O1975,P022,1,93.94
I6734,O1976,P048,1,92.62
I6735,O1977,P022,1,93.94
I6736,O1978,P043,2,68.9
I6737,O1979,P012,1,25.84
I6738,O1980,P032,1,52.62
I6739,O1981,P010,1,89.0
I6740,O1982,P001,1,909.71
I6741,O1982,P045,1,21.42
I6742,O1982,P038,2,54.95
I6743,O1982,P037,1,70.0
I6744,O1982,P016,1,45.01
I6745,O1983,P013,2,57.76
I6746,O1983,P043,3,68.9
I6747,O1983,P008,1,237.58
I6748,O1984,P029,1,150.37
I6749,O1984,P031,1,41.51
I6750,O1984,P014,3,55.21
I6751,O1984,P030,1,151.89
I6752,O1985,P006,1,799.47
I6753,O1985,P048,2,92.62
I6754,O1985,P037,1,70.0
I6755,O1985,P036,1,21.91
I6756,O1986,P036,3,21.91
I6757,O1987,P034,1,87.6
I6758,O1987,P032,2,52.62
I6759,O1987,P027,1,45.29
I6760,O1987,P024,1,38.7
I6761,O1987,P037,1,70.0
I6762,O1988,P040,1,12.78
I6763,O1989,P034,1,87.6
I6764,O1989,P045,1,21.42
I6765,O1990,P007,1,242.84
I6766,O1991,P015,1,56.79
I6767,O1992,P036,1,21.91
I6768,O1992,P041,1,33.49
I6769,O1992,P008,1,237.58
I6770,O1993,P034,1,87.6
I6771,O1993,P026,3,230.73
I6772,O1994,P038,1,54.95
I6773,O1995,P050,1,52.19
I6774,O1996,P028,1,59.26
I6775,O1997,P012,1,25.84
I6776,O1997,P042,1,31.85
I6777,O1997,P050,1,52.19
I6778,O1997,P046,1,20.94
I6779,O1998,P038,1,54.95
I6780,O1998,P005,1,944.79
I6781,O1998,P048,1,92.62
I6782,O1999,P035,1,18.18
I6783,O2000,P022,2,93.94
I6784,O2000,P005,1,944.79
I6785,O2000,P050,1,52.19
I6786,O2001,P041,1,33.49
I6787,O2002,P022,2,93.94
I6788,O2002,P009,1,95.1
I6789,O2003,P040,1,12.78
I6790,O2003,P010,1,89.0
I6791,O2004,P034,2,87.6
I6792,O2004,P019,2,122.89
I6793,O2004,P015,1,56.79
I6794,O2005,P020,1,121.62
I6795,O2006,P028,2,59.26
I6796,O2007,P050,1,52.19
I6797,O2007,P008,1,237.58
I6798,O2008,P009,1,95.1
I6799,O2009,P034,1,87.6
I6800,O2010,P013,1,57.76
I6801,O2010,P015,1,56.79
I6802,O2011,P013,2,57.76
I6803,O2011,P002,1,995.46
I6804,O2012,P002,1,995.46
I6805,O2012,P042,3,31.85
I6806,O2013,P007,2,242.84
I6807,O2014,P042,2,31.85
I6808,O2015,P024,1,38.7
I6809,O2016,P045,1,21.42
I6810,O2017,P040,1,12.78
I6811,O2019,P012,1,25.84
I6812,O2019,P046,3,20.94
I6813,O2021,P035,1,18.18
I6814,O2021,P007,1,242.84
I6815,O2022,P025,1,207.07
I6816,O2022,P022,1,93.94
I6817,O2022,P012,2,25.84
I6818,O2023,P033,2,75.1
I6819,O2023,P044,2,65.0
I6820,O2024,P038,1,54.95
I6821,O2025,P031,1,41.51
I6822,O2026,P043,1,68.9
I6823,O2026,P039,1,12.02
I6824,O2027,P050,1,52.19
I6825,O2027,P041,1,33.49
I6826,O2028,P050,1,52.19
I6827,O2028,P009,1,95.1
I6828,O2029,P049,2,54.92
I6829,O2029,P039,2,12.02
I6830,O2029,P034,1,87.6
I6831,O2029,P041,1,33.49
I6832,O2030,P026,1,230.73
I6833,O2030,P020,1,121.62
I6834,O2031,P009,1,95.1
I6835,O2031,P028,1,59.26
I6836,O2032,P034,2,87.6
I6837,O2032,P045,2,21.42
I6838,O2032,P015,1,56.79
I6839,O2032,P027,1,45.29
I6840,O2033,P027,1,45.29
I6841,O2033,P049,1,54.92
I6842,O2034,P008,1,237.58
I6843,O2034,P014,2,55.21
I6844,O2034,P015,1,56.79
I6845,O2035,P040,1,12.78
I6846,O2036,P012,2,25.84
I6847,O2037,P037,1,70.0
I6848,O2038,P048,2,92.62
I6849,O2038,P023,1,37.56
I6850,O2038,P042,1,31.85
I6851,O2040,P037,1,70.0
I6852,O2041,P015,1,56.79
I6853,O2042,P001,1,909.71
I6854,O2043,P014,1,55.21
I6855,O2044,P016,1,45.01
I6856,O2044,P042,1,31.85
I6857,O2045,P022,1,93.94
I6858,O2045,P014,2,55.21
I6859,O2045,P009,1,95.1
I6860,O2047,P045,1,21.42
I6861,O2047,P050,1,52.19
I6862,O2048,P012,2,25.84
I6863,O2049,P003,1,178.53
I6864,O2049,P031,3,41.51
I6865,O2050,P044,2,65.0
I6866,O2051,P045,1,21.42
I6867,O2051,P038,2,54.95
I6868,O2051,P049,1,54.92
I6869,O2051,P028,1,59.26
I6870,O2052,P034,1,87.6
I6871,O2053,P009,1,95.1
I6872,O2054,P002,1,995.46
I6873,O2055,P050,1,52.19
I6874,O2055,P032,1,52.62
I6875,O2055,P047,1,100.81
I6876,O2056,P048,1,92.62
I6877,O2059,P016,1,45.01
I6878,O2059,P021,1,91.12
I6879,O2060,P031,1,41.51
I6880,O2060,P028,2,59.26
I6881,O2061,P031,1,41.51
I6882,O2061,P034,1,87.6
I6883,O2062,P037,1,70.0
I6884,O2062,P027,1,45.29
I6885,O2063,P048,1,92.62
I6886,O2063,P019,2,122.89
I6887,O2064,P031,2,41.51
I6888,O2064,P041,1,33.49
I6889,O2064,P032,1,52.62
I6890,O2065,P028,1,59.26
I6891,O2065,P039,1,12.02
I6892,O2065,P030,1,151.89
I6893,O2065,P016,2,45.01
I6894,O2066,P009,1,95.1
I6895,O2066,P040,1,12.78
I6896,O2066,P008,2,237.58
I6897,O2066,P011,1,27.96
I6898,O2066,P039,1,12.02
I6899,O2067,P032,1,52.62
I6900,O2067,P013,1,57.76
I6901,O2067,P044,1,65.0
I6902,O2067,P040,2,12.78
I6903,O2068,P031,1,41.51
I6904,O2069,P014,2,55.21
I6905,O2069,P025,2,207.07
I6906,O2069,P013,3,57.76
I6907,O2069,P021,1,91.12
I6908,O2070,P042,1,31.85
I6909,O2070,P017,3,92.82
I6910,O2071,P050,1,52.19
I6911,O2071,P041,1,33.49
I6912,O2072,P045,2,21.42
I6913,O2073,P010,1,89.0
I6914,O2073,P009,1,95.1
I6915,O2073,P047,1,100.81
I6916,O2073,P042,1,31.85
I6917,O2074,P045,1,21.42
I6918,O2075,P002,1,995.46
I6919,O2075,P016,1,45.01
I6920,O2076,P017,2,92.82
I6921,O2077,P046,1,20.94
I6922,O2077,P025,2,207.07
I6923,O2078,P049,2,54.92
I6924,O2079,P010,1,89.0
I6925,O2079,P016,1,45.01
I6926,O2080,P014,2,55.21
I6927,O2080,P026,1,230.73
I6928,O2081,P011,1,27.96
I6929,O2081,P040,2,12.78
I6930,O2082,P045,1,21.42
I6931,O2083,P029,1,150.37
I6932,O2083,P030,1,151.89
I6933,O2084,P050,1,52.19
I6934,O2085,P047,1,100.81
I6935,O2086,P049,1,54.92
I6936,O2087,P043,1,68.9
I6937,O2087,P013,1,57.76
I6938,O2088,P043,1,68.9
I6939,O2088,P002,1,995.46
I6940,O2089,P018,1,107.15
I6941,O2089,P037,3,70.0
I6942,O2090,P045,1,21.42
I6943,O2090,P034,1,87.6
I6944,O2092,P044,1,65.0
I6945,O2092,P006,1,799.47
I6946,O2092,P013,1,57.76
I6947,O2093,P033,2,75.1
I6948,O2094,P001,1,909.71
I6949,O2094,P048,1,92.62
I6950,O2095,P040,1,12.78
I6951,O2095,P021,1,91.12
I6952,O2096,P032,1,52.62
I6953,O2096,P039,2,12.02
I6954,O2096,P043,2,68.9
I6955,O2096,P010,1,89.0
I6956,O2097,P036,1,21.91
I6957,O2098,P032,1,52.62
I6958,O2098,P046,1,20.94
I6959,O2099,P010,1,89.0
I6960,O2099,P032,1,52.62
I6961,O2100,P025,2,207.07
I6962,O2100,P027,1,45.29
I6963,O2101,P037,1,70.0
I6964,O2101,P028,3,59.26
I6965,O2101,P007,1,242.84
I6966,O2101,P040,1,12.78
I6967,O2102,P027,1,45.29
I6968,O2103,P010,1,89.0
I6969,O2103,P041,1,33.49
I6970,O2103,P014,1,55.21
I6971,O2104,P018,1,107.15
I6972,O2105,P003,1,178.53
I6973,O2105,P024,1,38.7
I6974,O2106,P002,1,995.46
I6975,O2106,P041,2,33.49
I6976,O2106,P027,1,45.29
I6977,O2107,P010,1,89.0
I6978,O2107,P035,2,18.18
I6979,O2108,P043,1,68.9
I6980,O2108,P014,1,55.21
I6981,O2108,P044,1,65.0
I6982,O2108,P029,1,150.37
I6983,O2109,P006,1,799.47
I6984,O2110,P007,1,242.84
I6985,O2111,P002,2,995.46
I6986,O2111,P011,1,27.96
I6987,O2111,P035,1,18.18
I6988,O2112,P022,1,93.94
I6989,O2113,P042,1,31.85
I6990,O2114,P032,1,52.62
I6991,O2114,P039,1,12.02
I6992,O2115,P014,1,55.21
I6993,O2115,P031,1,41.51
I6994,O2115,P050,1,52.19
I6995,O2116,P022,2,93.94
I6996,O2118,P022,1,93.94
I6997,O2118,P036,1,21.91
I6998,O2118,P002,1,995.46
I6999,O2119,P011,2,27.96
I7000,O2119,P036,1,21.91
I7001,O2119,P020,2,121.62
I7002,O2119,P022,1,93.94
I7003,O2120,P040,1,12.78
I7004,O2120,P035,1,18.18
I7005,O2120,P045,1,21.42
I7006,O2121,P017,3,92.82
I7007,O2121,P028,1,59.26
I7008,O2122,P010,1,89.0
I7009,O2123,P022,1,93.94
I7010,O2123,P008,1,237.58
I7011,O2124,P049,1,54.92
I7012,O2124,P039,1,12.02
I7013,O2124,P044,1,65.0
I7014,O2125,P031,1,41.51
I7015,O2125,P001,1,909.71
I7016,O2125,P016,1,45.01
I7017,O2126,P044,1,65.0
I7018,O2127,P037,2,70.0
I7019,O2128,P024,1,38.7
I7020,O2128,P021,1,91.12
I7021,O2129,P033,1,75.1
I7022,O2129,P002,1,995.46
I7023,O2129,P027,1,45.29
I7024,O2130,P023,1,37.56
I7025,O2131,P016,1,45.01
I7026,O2132,P036,1,21.91
I7027,O2133,P033,1,75.1
I7028,O2133,P009,2,95.1
I7029,O2133,P038,1,54.95
I7030,O2134,P040,1,12.78
I7031,O2134,P029,2,150.37
I7032,O2135,P013,1,57.76
I7033,O2136,P022,1,93.94
I7034,O2137,P025,1,207.07
I7035,O2137,P009,2,95.1
I7036,O2138,P015,1,56.79
I7037,O2139,P049,2,54.92
I7038,O2140,P009,1,95.1
I7039,O2141,P022,1,93.94
I7040,O2142,P040,1,12.78
I7041,O2143,P041,1,33.49
I7042,O2144,P015,1,56.79
I7043,O2145,P008,1,237.58
I7044,O2146,P048,3,92.62
I7045,O2147,P038,3,54.95
I7046,O2147,P007,1,242.84
I7047,O2148,P031,2,41.51
I7048,O2148,P046,1,20.94
I7049,O2148,P017,1,92.82
I7050,O2149,P034,1,87.6
I7051,O2150,P007,1,242.84
I7052,O2151,P030,1,151.89
I7053,O2151,P011,1,27.96
I7054,O2151,P006,1,799.47
I7055,O2152,P046,1,20.94
I7056,O2152,P022,1,93.94
I7057,O2153,P007,1,242.84
I7058,O2154,P039,1,12.02
I7059,O2156,P035,1,18.18
I7060,O2156,P010,1,89.0
I7061,O2156,P028,1,59.26
I7062,O2157,P003,1,178.53
I7063,O2157,P010,2,89.0
I7064,O2160,P016,3,45.01
I7065,O2160,P050,1,52.19
I7066,O2160,P036,1,21.91
I7067,O2161,P024,3,38.7
I7068,O2161,P034,2,87.6
I7069,O2162,P032,2,52.62
I7070,O2162,P050,1,52.19
I7071,O2162,P009,1,95.1
I7072,O2162,P028,1,59.26
I7073,O2163,P012,1,25.84
I7074,O2163,P036,2,21.91
I7075,O2163,P029,1,150.37
I7076,O2164,P039,1,12.02
I7077,O2164,P028,2,59.26
I7078,O2165,P022,1,93.94
I7079,O2166,P021,1,91.12
I7080,O2167,P035,1,18.18
I7081,O2167,P031,1,41.51
I7082,O2168,P027,1,45.29
I7083,O2169,P008,2,237.58
I7084,O2170,P009,1,95.1
I7085,O2171,P049,1,54.92
I7086,O2171,P025,1,207.07
I7087,O2173,P023,1,37.56
I7088,O2173,P014,1,55.21
I7089,O2173,P022,1,93.94
I7090,O2174,P009,1,95.1
I7091,O2174,P025,1,207.07
I7092,O2175,P012,2,25.84
I7093,O2175,P043,1,68.9
I7094,O2176,P009,3,95.1
I7095,O2176,P023,1,37.56
I7096,O2176,P046,2,20.94
I7097,O2177,P036,1,21.91
I7098,O2178,P038,1,54.95
I7099,O2178,P033,1,75.1
I7100,O2178,P005,1,944.79
I7101,O2178,P023,1,37.56
I7102,O2179,P028,3,59.26
I7103,O2179,P048,1,92.62
I7104,O2179,P009,1,95.1
I7105,O2179,P017,1,92.82
I7106,O2180,P043,1,68.9
I7107,O2181,P032,2,52.62
I7108,O2182,P022,1,93.94
I7109,O2182,P036,1,21.91
I7110,O2182,P043,1,68.9
I7111,O2183,P045,3,21.42
I7112,O2183,P024,1,38.7
I7113,O2184,P038,1,54.95
I7114,O2184,P009,2,95.1
I7115,O2185,P015,2,56.79
I7116,O2185,P035,1,18.18
I7117,O2187,P033,3,75.1
I7118,O2188,P036,1,21.91
I7119,O2189,P022,1,93.94
I7120,O2190,P036,1,21.91
I7121,O2190,P008,1,237.58
I7122,O2190,P023,1,37.56
I7123,O2190,P009,1,95.1
I7124,O2191,P016,1,45.01
I7125,O2191,P008,1,237.58
I7126,O2191,P011,1,27.96
I7127,O2193,P039,1,12.02
I7128,O2193,P002,1,995.46
I7129,O2194,P021,1,91.12
I7130,O2195,P034,1,87.6
I7131,O2196,P016,1,45.01
I7132,O2196,P030,2,151.89
I7133,O2196,P003,1,178.53
I7134,O2197,P041,1,33.49
I7135,O2198,P028,1,59.26
I7136,O2198,P041,1,33.49
I7137,O2198,P009,1,95.1
I7138,O2199,P040,1,12.78
I7139,O2199,P027,1,45.29
I7140,O2199,P050,1,52.19
I7141,O2200,P030,1,151.89
I7142,O2201,P032,1,52.62
I7143,O2201,P004,1,163.77
I7144,O2201,P023,1,37.56
I7145,O2202,P013,1,57.76
I7146,O2202,P022,2,93.94
I7147,O2203,P020,1,121.62
I7148,O2204,P016,1,45.01
I7149,O2204,P046,1,20.94
I7150,O2205,P021,1,91.12
I7151,O2206,P039,1,12.02
I7152,O2206,P011,1,27.96
I7153,O2207,P043,1,68.9
I7154,O2208,P043,1,68.9
I7155,O2209,P028,1,59.26
I7156,O2209,P041,3,33.49
I7157,O2209,P009,2,95.1
I7158,O2210,P014,1,55.21
I7159,O2210,P011,2,27.96
I7160,O2211,P022,1,93.94
I7161,O2212,P050,1,52.19
I7162,O2213,P013,1,57.76
I7163,O2213,P009,1,95.1
I7164,O2214,P045,1,21.42
I7165,O2215,P033,2,75.1
I7166,O2216,P038,2,54.95
I7167,O2216,P037,2,70.0
I7168,O2216,P020,1,121.62
I7169,O2217,P034,1,87.6
I7170,O2218,P045,2,21.42
I7171,O2218,P042,1,31.85
I7172,O2219,P048,1,92.62
I7173,O2219,P013,1,57.76
I7174,O2219,P016,1,45.01
I7175,O2219,P008,1,237.58
I7176,O2219,P042,1,31.85
I7177,O2220,P031,2,41.51
I7178,O2220,P032,1,52.62
I7179,O2221,P046,1,20.94
I7180,O2221,P048,1,92.62
I7181,O2221,P021,2,91.12
I7182,O2221,P050,1,52.19
I7183,O2222,P021,1,91.12
I7184,O2223,P032,2,52.62
I7185,O2225,P049,1,54.92
I7186,O2227,P033,2,75.1
I7187,O2227,P040,1,12.78
I7188,O2228,P038,1,54.95
I7189,O2228,P010,1,89.0
I7190,O2228,P024,1,38.7
I7191,O2229,P024,1,38.7
I7192,O2229,P018,2,107.15
I7193,O2229,P034,1,87.6
I7194,O2230,P009,1,95.1
I7195,O2230,P023,1,37.56
I7196,O2230,P038,1,54.95
I7197,O2231,P048,1,92.62
I7198,O2232,P046,1,20.94
I7199,O2232,P004,1,163.77
I7200,O2233,P035,1,18.18
I7201,O2234,P002,2,995.46
I7202,O2234,P015,1,56.79
I7203,O2235,P043,1,68.9
I7204,O2235,P005,1,944.79
I7205,O2236,P012,1,25.84
I7206,O2236,P024,1,38.7
I7207,O2237,P049,1,54.92
I7208,O2238,P027,1,45.29
I7209,O2238,P032,1,52.62
I7210,O2239,P015,1,56.79
I7211,O2239,P038,1,54.95
I7212,O2240,P020,2,121.62
I7213,O2241,P038,1,54.95
I7214,O2241,P043,1,68.9
I7215,O2241,P044,1,65.0
I7216,O2242,P016,3,45.01
I7217,O2243,P027,1,45.29
I7218,O2244,P045,1,21.42
I7219,O2245,P012,1,25.84
I7220,O2245,P024,1,38.7
I7221,O2246,P042,1,31.85
I7222,O2246,P036,1,21.91
I7223,O2246,P014,2,55.21
I7224,O2246,P019,1,122.89
I7225,O2247,P009,3,95.1
I7226,O2247,P039,1,12.02
I7227,O2248,P037,1,70.0
I7228,O2249,P034,1,87.6
I7229,O2250,P012,1,25.84
I7230,O2251,P004,1,163.77
I7231,O2252,P024,2,38.7
I7232,O2252,P032,1,52.62
I7233,O2252,P016,1,45.01
I7234,O2252,P048,1,92.62
I7235,O2253,P036,2,21.91
I7236,O2255,P008,1,237.58
I7237,O2255,P045,1,21.42
I7238,O2255,P015,1,56.79
I7239,O2255,P002,1,995.46
I7240,O2255,P049,1,54.92
I7241,O2257,P027,1,45.29
I7242,O2257,P010,1,89.0
I7243,O2259,P039,2,12.02
I7244,O2260,P016,1,45.01
I7245,O2260,P037,1,70.0
I7246,O2261,P013,2,57.76
I7247,O2261,P027,1,45.29
I7248,O2262,P032,1,52.62
I7249,O2262,P025,1,207.07
I7250,O2262,P020,1,121.62
I7251,O2262,P045,2,21.42
I7252,O2262,P043,1,68.9
I7253,O2263,P026,1,230.73
I7254,O2264,P046,1,20.94
I7255,O2264,P047,1,100.81
I7256,O2265,P034,1,87.6
I7257,O2266,P044,1,65.0
I7258,O2267,P019,1,122.89
I7259,O2268,P002,1,995.46
I7260,O2269,P035,1,18.18
I7261,O2269,P029,1,150.37
I7262,O2270,P011,2,27.96
I7263,O2270,P038,1,54.95
I7264,O2270,P004,2,163.77
I7265,O2270,P012,1,25.84
I7266,O2271,P037,1,70.0
I7267,O2271,P003,1,178.53
I7268,O2272,P033,2,75.1
I7269,O2272,P031,1,41.51
I7270,O2272,P041,1,33.49
I7271,O2272,P050,1,52.19
I7272,O2272,P012,1,25.84
I7273,O2272,P039,1,12.02
I7274,O2272,P036,1,21.91
I7275,O2273,P011,1,27.96
I7276,O2274,P017,1,92.82
I7277,O2275,P009,1,95.1
I7278,O2276,P010,1,89.0
I7279,O2276,P007,3,242.84
I7280,O2277,P046,1,20.94
I7281,O2278,P035,1,18.18
I7282,O2279,P033,1,75.1
I7283,O2279,P027,1,45.29
I7284,O2279,P040,3,12.78
I7285,O2280,P044,1,65.0
I7286,O2280,P012,1,25.84
I7287,O2281,P031,1,41.51
I7288,O2282,P014,1,55.21
I7289,O2283,P047,1,100.81
I7290,O2283,P007,1,242.84
I7291,O2283,P028,1,59.26
I7292,O2284,P050,3,52.19
I7293,O2284,P037,1,70.0
I7294,O2284,P046,1,20.94
I7295,O2285,P037,1,70.0
I7296,O2286,P050,2,52.19
I7297,O2286,P002,3,995.46
I7298,O2287,P039,1,12.02
I7299,O2287,P010,1,89.0
I7300,O2288,P022,2,93.94
I7301,O2289,P048,1,92.62
I7302,O2289,P015,3,56.79
I7303,O2291,P048,1,92.62
I7304,O2291,P038,1,54.95
I7305,O2292,P036,1,21.91
I7306,O2292,P038,1,54.95
I7307,O2292,P021,1,91.12
I7308,O2293,P049,1,54.92
I7309,O2294,P022,1,93.94
I7310,O2294,P019,1,122.89
I7311,O2295,P012,1,25.84
I7312,O2295,P038,3,54.95
I7313,O2295,P006,1,799.47
I7314,O2296,P033,1,75.1
I7315,O2296,P037,1,70.0
I7316,O2296,P014,1,55.21
I7317,O2296,P015,1,56.79
I7318,O2298,P034,1,87.6
I7319,O2298,P045,1,21.42
I7320,O2298,P022,2,93.94
I7321,O2299,P044,1,65.0
I7322,O2299,P021,1,91.12
I7323,O2300,P049,1,54.92
I7324,O2300,P024,2,38.7
I7325,O2301,P033,2,75.1
I7326,O2302,P012,1,25.84
I7327,O2302,P046,2,20.94
I7328,O2302,P004,1,163.77
I7329,O2303,P033,1,75.1
I7330,O2303,P048,1,92.62
I7331,O2305,P031,1,41.51
I7332,O2306,P033,1,75.1
I7333,O2308,P010,2,89.0
I7334,O2308,P040,1,12.78
I7335,O2309,P042,1,31.85
I7336,O2309,P043,1,68.9
I7337,O2309,P022,2,93.94
I7338,O2309,P036,1,21.91
I7339,O2310,P034,1,87.6
I7340,O2310,P023,1,37.56
I7341,O2311,P015,1,56.79
I7342,O2311,P025,1,207.07
I7343,O2311,P014,1,55.21
I7344,O2312,P012,1,25.84
I7345,O2313,P049,1,54.92
I7346,O2314,P039,1,12.02
I7347,O2314,P007,1,242.84
I7348,O2314,P013,1,57.76
I7349,O2315,P023,1,37.56
I7350,O2315,P049,1,54.92
I7351,O2316,P035,1,18.18
I7352,O2316,P033,2,75.1
I7353,O2317,P023,1,37.56
I7354,O2317,P033,1,75.1
I7355,O2318,P014,1,55.21
I7356,O2319,P010,1,89.0
I7357,O2319,P013,1,57.76
I7358,O2319,P033,1,75.1
I7359,O2320,P045,1,21.42
I7360,O2320,P008,1,237.58
I7361,O2321,P046,1,20.94
I7362,O2321,P033,1,75.1
I7363,O2321,P014,1,55.21
I7364,O2323,P019,1,122.89
I7365,O2323,P017,1,92.82
I7366,O2323,P001,1,909.71
I7367,O2324,P039,1,12.02
I7368,O2324,P040,1,12.78
I7369,O2325,P028,2,59.26
I7370,O2326,P043,1,68.9
I7371,O2327,P010,3,89.0
I7372,O2327,P014,1,55.21
I7373,O2328,P043,1,68.9
I7374,O2328,P015,2,56.79
I7375,O2329,P040,1,12.78
I7376,O2330,P045,1,21.42
I7377,O2330,P014,1,55.21
I7378,O2331,P037,1,70.0
I7379,O2331,P026,1,230.73
I7380,O2332,P003,1,178.53
I7381,O2333,P008,2,237.58
I7382,O2333,P023,1,37.56
I7383,O2334,P050,1,52.19
I7384,O2334,P013,1,57.76
I7385,O2335,P040,2,12.78
I7386,O2335,P023,2,37.56
I7387,O2335,P010,1,89.0
I7388,O2336,P046,1,20.94
I7389,O2337,P046,1,20.94
I7390,O2337,P023,1,37.56
I7391,O2338,P037,1,70.0
I7392,O2338,P044,1,65.0
I7393,O2338,P049,1,54.92
I7394,O2339,P049,1,54.92
I7395,O2339,P042,1,31.85
I7396,O2340,P041,1,33.49
I7397,O2340,P039,1,12.02
I7398,O2341,P048,1,92.62
I7399,O2341,P030,1,151.89
I7400,O2342,P017,2,92.82
I7401,O2342,P037,1,70.0
I7402,O2343,P015,2,56.79
I7403,O2344,P013,1,57.76
I7404,O2344,P036,2,21.91
I7405,O2345,P042,1,31.85
I7406,O2346,P040,1,12.78
I7407,O2346,P019,1,122.89
I7408,O2347,P033,2,75.1
I7409,O2348,P031,1,41.51
I7410,O2349,P028,1,59.26
I7411,O2349,P031,1,41.51
I7412,O2350,P040,1,12.78
I7413,O2351,P029,1,150.37
I7414,O2352,P039,1,12.02
I7415,O2353,P010,1,89.0
I7416,O2354,P036,1,21.91
I7417,O2355,P046,1,20.94
I7418,O2355,P012,1,25.84
I7419,O2356,P048,1,92.62
I7420,O2357,P026,1,230.73
I7421,O2359,P024,2,38.7
I7422,O2359,P012,1,25.84
I7423,O2359,P039,1,12.02
I7424,O2360,P011,1,27.96
I7425,O2361,P022,1,93.94
I7426,O2362,P012,1,25.84
I7427,O2362,P030,2,151.89
I7428,O2363,P018,1,107.15
I7429,O2363,P035,1,18.18
I7430,O2364,P013,2,57.76
I7431,O2365,P031,1,41.51
I7432,O2366,P015,2,56.79
I7433,O2367,P039,1,12.02
I7434,O2369,P037,1,70.0
I7435,O2370,P008,1,237.58
I7436,O2370,P026,2,230.73
I7437,O2371,P015,1,56.79
I7438,O2371,P001,1,909.71
I7439,O2371,P043,1,68.9
I7440,O2372,P039,1,12.02
I7441,O2372,P025,1,207.07
I7442,O2373,P015,2,56.79
I7443,O2373,P044,1,65.0
I7444,O2374,P005,1,944.79
I7445,O2375,P044,2,65.0
I7446,O2375,P033,2,75.1
I7447,O2375,P012,1,25.84
I7448,O2376,P038,1,54.95
I7449,O2376,P009,2,95.1
I7450,O2376,P033,1,75.1
I7451,O2377,P035,1,18.18
I7452,O2378,P028,1,59.26
I7453,O2378,P024,1,38.7
I7454,O2379,P032,2,52.62
I7455,O2380,P049,1,54.92
I7456,O2380,P034,1,87.6
I7457,O2381,P034,1,87.6
I7458,O2382,P032,1,52.62
I7459,O2382,P005,1,944.79
I7460,O2383,P020,1,121.62
I7461,O2383,P046,1,20.94
I7462,O2384,P040,1,12.78
I7463,O2384,P046,1,20.94
I7464,O2385,P036,1,21.91
